SK_ID_CURR,TARGET
100753,0.14729557199901702
100754,0.11629086883724044
100760,0.11381924062132406
100762,0.10136727365092905
100763,0.08537564460786656
100765,0.0863221796445283
100770,0.09722834538611197
100772,0.08489027626381171
100777,0.08957163962014447
100791,0.07520951621606606
100792,0.07280491805239948
100797,0.1004856525594571
100823,0.10210784777921647
100826,0.10470923551963614
100830,0.07406567008073812
100836,0.12634465185116972
100872,0.0912393840642657
100910,0.09687499464681243
100913,0.07489594294919051
100918,0.09338803411545228
100931,0.06796061447376193
100952,0.11910975311208079
100953,0.08775827311995656
100965,0.1141848287194136
100970,0.08791019665544497
100982,0.11352710045345248
100983,0.0972131355259032
100984,0.07369868432161183
100987,0.11925665662643453
100997,0.08488546372461367
100998,0.12889214814275327
101002,0.11222872042388918
101005,0.13507867408795818
101008,0.13040840173607013
101020,0.11217724836861372
101021,0.1091833269113535
101024,0.0855969990138106
101025,0.13555413329527286
101026,0.09460372373536444
101031,0.08643991657314329
101041,0.07196555138215321
101051,0.06084172595282641
101055,0.10093784264432647
101056,0.11301411231110615
101057,0.1087020247141206
101064,0.07987913479292517
101079,0.09646192152587113
101087,0.09189385855184835
101090,0.07022356737653589
101092,0.09477032274660287
101097,0.11252698825880057
101099,0.06863094949956017
101107,0.10756116724353029
101118,0.10778678622410298
101125,0.09701928635846568
101126,0.08049437348899248
101128,0.11880593879813575
101136,0.12276711481296435
101140,0.10601567418611213
101149,0.08372514749200145
101160,0.08166389601861049
101169,0.1332382146259307
101181,0.08685775101115405
101186,0.06362993315834292
101190,0.11712541514813554
101193,0.11732950937080597
101194,0.08928700660150272
101198,0.10047350690337982
101200,0.07257653663418018
101204,0.1092641577656247
101211,0.08451784437788482
101213,0.08228647446960549
101223,0.08429058851195145
101225,0.10561893712988513
101237,0.08813890970348269
101243,0.09127342315201666
101244,0.11914340852052188
101258,0.08113189727238361
101259,0.14489807940233074
101268,0.11562751644100763
101269,0.08315949573156212
101271,0.12462550309079663
101279,0.07392353470586922
101281,0.0970792457525285
101287,0.08145310922151526
101292,0.07505016121892627
101294,0.0838551886166088
101296,0.07339230447595065
101297,0.0867617495800848
101299,0.07015157008059304
101301,0.09105508951099316
101305,0.08565509730015929
101308,0.06643910564833028
101318,0.06476972242824335
101327,0.1129580948791669
101329,0.11758971245623741
101332,0.06851711634968642
101337,0.0991332741733938
101343,0.07207620399977903
101345,0.077155409703951
101346,0.1034714606128737
101353,0.05641859092058739
101354,0.11371616915899808
101355,0.1090819473455501
101356,0.066128228893132
101362,0.1129688397027069
101363,0.1410974688435822
101365,0.08406643121195412
101366,0.11067683881357301
101367,0.12989574794127035
101368,0.059174621016175
101374,0.11604123512051047
101380,0.07679020024089515
101383,0.07015722829743704
101398,0.062164817004076355
101399,0.13706033194777065
101401,0.12254401310198135
101412,0.10514769488629741
101426,0.12534256973982896
101427,0.13898507536242458
101428,0.1040721207692888
101429,0.10102112898482636
101434,0.08774963021848094
101440,0.09960382028706778
101448,0.10743783267992033
101449,0.09474436515022863
101465,0.08051077129648128
101467,0.08717730366923149
101472,0.14063476216356113
101478,0.09252964032687334
101497,0.09125455245873536
101504,0.08096527376468396
101547,0.08350374144563782
101548,0.10476061695790834
101555,0.09006903447820334
101570,0.09947910397784825
101572,0.08132367260233785
101578,0.08688828871293104
101580,0.12024805733094363
101588,0.10149389983624305
101602,0.08696755063414659
101610,0.10083551275495455
101614,0.12374556939043387
101616,0.10363892772086715
101643,0.10765810751362222
101644,0.10598020923123593
101649,0.09530822178899444
101650,0.10316676061229962
101665,0.06672302555518847
101667,0.11528264023367757
101669,0.06668639599618742
101674,0.10934395271443889
101675,0.09152458584540031
101678,0.11042691298202995
101682,0.08906625138912004
101686,0.10670605014676614
101697,0.14721875294439396
101700,0.10046233026835215
101711,0.07564042056956101
101714,0.057061165229394965
101715,0.11764912831043732
101728,0.09629031778661643
101732,0.08291396278864517
101757,0.0934786453713433
101758,0.10776906304651233
101759,0.10505172588792804
101762,0.055858935466111745
101764,0.08679006640337993
101780,0.11889815815121088
101784,0.10629983126346332
101789,0.07513333825789867
101816,0.08870612834173527
101819,0.07799912238146546
101827,0.05888427295807481
101863,0.11060590985595624
101867,0.12283841031129196
101870,0.06985244404558541
101873,0.11740546880926972
101878,0.08976981407075933
101879,0.06558187337248403
101880,0.07535418785929894
101887,0.1069407618722069
101897,0.06937081959051104
101901,0.07510724112685573
101903,0.14956732738394182
101920,0.09634873374850472
101921,0.09032928980972378
101922,0.08509884745508263
101961,0.12880134320999323
101962,0.08472662143517423
101971,0.091991189660997
101976,0.12385866450019026
102002,0.10719752945465659
102005,0.07713064248800963
102007,0.1435773808698492
102017,0.07637503551894124
102019,0.13118069341133423
102029,0.06742753688266255
102051,0.09752172081441031
102052,0.07105668343730848
102054,0.08337851842866478
102062,0.1252845364293275
102067,0.10580753404589037
102068,0.09597265484517455
102070,0.07913671703839051
102090,0.08651135053087217
102092,0.1301711329971648
102099,0.12970703382458046
102100,0.058009758184532766
102112,0.10559605987646997
102113,0.09452268414392276
102122,0.11247396049859099
102123,0.08435177641036799
102125,0.07698463325594954
102126,0.09663451232001344
102146,0.09692482694520967
102147,0.10723298588497195
102151,0.09713335520861816
102158,0.08509361955558135
102159,0.0827692341792696
102162,0.07360286658268585
102165,0.08012815783357768
102166,0.11183445270488263
102174,0.08373783312688302
102193,0.1386161971011031
102198,0.08660914841592368
102205,0.10291007022099517
102206,0.09439170808194074
102218,0.09696423436349376
102221,0.09760717241296064
102230,0.09385097787916853
102238,0.09596713723002359
102248,0.06432476003818201
102252,0.10670377923403444
102259,0.07647430761683256
102262,0.10122694021650026
102273,0.07226221705327389
102286,0.08611313390425938
102293,0.09597439955903411
102294,0.06968080912185878
102296,0.08827213240513071
102298,0.10724662516660739
102303,0.07931880364853454
102309,0.10982510278180893
102315,0.06988845093393607
102340,0.07773345069768807
102342,0.08178243268890793
102344,0.08848985166323549
102346,0.12605500207372192
102347,0.071335584666081
102374,0.1142206994730557
102380,0.10866124742222488
102387,0.09564058567891064
102393,0.08052205314528281
102403,0.09134817490755548
102413,0.10393073115988825
102414,0.061791915606030354
102415,0.08892210293410349
102416,0.08882279146657422
102439,0.1032113059935868
102441,0.08069561301368107
102443,0.07870273960467422
102444,0.08211246730624036
102445,0.1380341339734213
102448,0.07326159607570523
102449,0.09870493787636646
102450,0.14155317722606817
102456,0.08406682682694612
102458,0.09909373809825067
102459,0.08323093499940057
102465,0.06467868911327601
102470,0.12380249395727241
102471,0.07469435646390973
102475,0.130356754687042
102476,0.12111164379619983
102506,0.08333754738561276
102509,0.07624597306085232
102519,0.08904160351181478
102522,0.07636825018288933
102545,0.08578783344949414
102549,0.1111341905644636
102562,0.06932492392910526
102563,0.08577656890434249
102568,0.12425518222952038
102582,0.10709143870408841
102592,0.06421377868455862
102597,0.09299723120727862
102605,0.1123838763694052
102614,0.09975567671185759
102617,0.09738436028866723
102634,0.07766914878878772
102652,0.08222765292289433
102655,0.053669931027538406
102671,0.07084365479137832
102694,0.08689295295684946
102701,0.11220916857884909
102703,0.06664621445282669
102704,0.07591005219276803
102713,0.05010763838673851
102720,0.11612647221336819
102731,0.06901592846059236
102733,0.0820301023099741
102749,0.13002966439124836
102755,0.07850070733772854
102763,0.07657056780915317
102770,0.11822067681401013
102772,0.10685173468819256
102799,0.10500934326856755
102838,0.08717608554274456
102854,0.08013456535520742
102862,0.12818301218030317
102863,0.09963124732150443
102867,0.08113784311575545
102868,0.07585175165233435
102878,0.08811905778589854
102887,0.09823264622054007
102898,0.12838013837840762
102904,0.09077588095945675
102912,0.1205957317662488
102919,0.07560729803335473
102927,0.084315823523324
102932,0.09654644514219
102933,0.13875336945054004
102935,0.06936312936209371
102958,0.10749937987279486
102969,0.10163879891176035
102971,0.08334764501940858
102975,0.0740573790751218
102979,0.0959876871993723
102982,0.06564130186160909
102987,0.10525976132494554
102989,0.09103912232353012
102995,0.09321538007883096
102996,0.08248245703314118
103000,0.06885133893841114
103001,0.10829287959911012
103004,0.08692771696951448
103010,0.08759803472815676
103025,0.10795625765039378
103029,0.09880906011644519
103046,0.10248992005775773
103056,0.0774412464745265
103062,0.09793542912320993
103078,0.11104370687948655
103083,0.06287145992505584
103092,0.10488149107537598
103096,0.08980511885739322
103097,0.10179304514999306
103102,0.13471122982746359
103112,0.08848611308590457
103132,0.0685963552913011
103144,0.0964049624068963
103145,0.07803716115334491
103146,0.07729164702651685
103147,0.11032940413601121
103158,0.0838942158613298
103171,0.11941663727150555
103173,0.07407282497096918
103184,0.09102643728235248
103195,0.10367233489534157
103196,0.07054308571814188
103206,0.08060998189029513
103230,0.09966367888098816
103231,0.11260701787966303
103232,0.10430576075916703
103239,0.11631598373881266
103240,0.09957853617851824
103243,0.087929429516659
103252,0.10104385962201877
103258,0.09408112801366163
103259,0.0927575801322628
103279,0.07958597664692299
103280,0.06227884799708204
103286,0.09198776333501232
103287,0.13182027552755876
103290,0.09234046193230284
103298,0.11399890005566317
103315,0.05398782212453735
103319,0.07203370040993227
103334,0.12915513028258951
103336,0.0992487285748476
103345,0.1006676225776211
103368,0.09199872377999813
103371,0.12015345403235973
103377,0.08210338301522621
103398,0.08003907912359293
103404,0.07067557907550788
103408,0.09978300602031977
103410,0.07734854665438688
103418,0.07453421454651582
103420,0.12321901184571317
103432,0.10797086608329928
103433,0.08323723399028655
103436,0.06779141321933141
103440,0.10045813406852357
103453,0.09110047338469192
103459,0.10196750040304418
103460,0.08559862245091372
103461,0.06972067458700977
103462,0.11309330806928426
103473,0.09508921865492068
103474,0.06529050629906641
103475,0.1052217939369938
103478,0.11783166968945769
103480,0.10639539809328709
103484,0.06645544428683385
103494,0.0855355927387694
103513,0.11414815533946596
103515,0.09069706191335158
103516,0.13909083529533592
103525,0.11306284131668323
103541,0.12565009862529877
103544,0.08157439995125335
103562,0.13007648860885887
103570,0.1724008650365824
103572,0.1396003520849528
103574,0.08090933819601903
103575,0.103001500450561
103591,0.11435542883324415
103594,0.07730888663869748
103609,0.07498424707932802
103613,0.0746979746438558
103614,0.0750052471163839
103615,0.06769613814429759
103624,0.09954017465503641
103625,0.15711052869534223
103628,0.12320993245082743
103629,0.07276892834153245
103647,0.09279834244865433
103648,0.11452035902132271
103651,0.08666272402454417
103658,0.06941244438179293
103668,0.09088760713120494
103669,0.08367796849147957
103676,0.10411713902289986
103682,0.08276206903201741
103683,0.0626477130687183
103689,0.07239982461877333
103725,0.05955847740918131
103733,0.09048747328843328
103744,0.05832490368528583
103762,0.11034220569160502
103771,0.1193079031075967
103773,0.06560937104314589
103783,0.11414449050949403
103784,0.10457986933658922
103808,0.0649856897783004
103812,0.0751193582720724
103813,0.09568796032811086
103814,0.07727366745911396
103818,0.13653862910152376
103824,0.09352198361902021
103828,0.065099290506377
103830,0.08806970329474241
103840,0.07594130994487192
103842,0.10365137175398524
103847,0.12315761535210777
103848,0.11479109878854303
103851,0.06559870286681159
103854,0.1301871050025483
103857,0.1630545515356164
103861,0.06013677429062796
103862,0.09809216140441111
103865,0.09679647808216839
103870,0.06493818121995176
103876,0.09072696328287769
103891,0.1505377269003722
103908,0.07430710787973047
103914,0.09309175041397327
103918,0.10537511850762586
103940,0.09402174994606344
103963,0.12098678529533748
103966,0.11252647419836526
103971,0.12177681195756353
103980,0.10208550345687063
103984,0.0772730736522853
103985,0.07875804374754886
103998,0.13509650778194804
104019,0.08343455527126517
104026,0.08904092901460951
104035,0.11697163699451706
104044,0.07534626308544307
104045,0.09647864413356098
104047,0.10137195230874942
104051,0.07218607875153642
104058,0.08733405273068676
104063,0.07332352450579364
104066,0.09540598314316663
104087,0.054590941680047377
104089,0.09538524970881337
104095,0.08154971117745023
104098,0.12110051137673478
104104,0.05943488778870347
104110,0.09667251935056606
104120,0.08238123291716841
104122,0.06033007550625081
104131,0.09772339842432254
104132,0.11406948189380921
104135,0.06954020726815233
104136,0.09929503237158883
104149,0.09082812562935458
104150,0.08617015407187291
104156,0.1018197244877945
104165,0.11420405246470339
104175,0.08805892301956858
104179,0.12314418415877064
104184,0.09780363128912394
104206,0.07417174677080962
104216,0.10926257340213433
104230,0.14691564520070596
104257,0.0538489243623293
104272,0.0565538511908228
104273,0.10120860638604591
104278,0.05748909306194602
104294,0.10272620268592134
104295,0.08725963159939219
104297,0.0752775595003226
104298,0.10567736402502298
104308,0.11006235089111083
104318,0.0872584967575031
104319,0.07576638180388684
104320,0.12851278221171034
104327,0.11795567584457309
104334,0.09315869881540637
104344,0.11839562630302844
104350,0.08144154822670358
104351,0.09332399127842847
104354,0.10882690705226758
104369,0.1239319608486328
104376,0.10003807841787239
104381,0.0918316459060806
104384,0.10059476686472572
104391,0.06698028409542803
104394,0.10880004859660015
104398,0.12383313263506068
104402,0.08107667246912298
104408,0.08383178686363398
104409,0.06715731780250772
104410,0.13683216796321232
104412,0.08090778378867101
104417,0.10224195402656289
104424,0.09200977161460919
104426,0.06898216347077328
104435,0.08553792270041304
104445,0.08599671348820044
104458,0.06031797777224754
104460,0.09742229473121235
104466,0.08190985334582303
104472,0.12050392877813328
104473,0.10799327231831704
104479,0.060994129494840364
104480,0.07772496579612434
104482,0.12601299811469982
104499,0.057175678609730794
104501,0.06056869714041978
104502,0.08123198025823802
104506,0.08839079620163033
104510,0.06302705882131568
104512,0.07898227598511794
104520,0.13138030302264858
104528,0.11690881255645705
104529,0.10224934478200437
104541,0.09996616529042487
104578,0.07651862651468873
104584,0.08502396465734637
104588,0.10357538114079708
104602,0.09022579231557586
104610,0.06946878717147163
104611,0.08891860279307641
104618,0.11175149629469928
104620,0.08986688661347257
104622,0.060560030630907674
104624,0.07131539284671345
104625,0.0991969059129768
104634,0.13282951738532192
104639,0.1017166645142673
104646,0.07877780239318395
104647,0.07702768146295468
104652,0.06413874832063801
104670,0.08826220670768596
104677,0.08011738215096054
104685,0.11274331313650035
104691,0.09799961084059904
104696,0.07991345676559955
104699,0.06798357445178442
104712,0.11753738767455862
104714,0.0910557437126552
104717,0.09573437360905493
104718,0.08362879024066197
104740,0.08031835344662681
104741,0.10034016915744592
104743,0.05555385886818826
104744,0.10802098499316096
104747,0.10353901098400851
104767,0.09666363716580975
104772,0.17777654934975345
104776,0.13514370025131023
104779,0.07274282942559215
104814,0.09331023763920128
104815,0.0843991993720803
104830,0.10037127666686456
104831,0.11322530274420259
104833,0.10755621751894834
104839,0.07580187829955803
104840,0.08420897865308978
104860,0.10592685201157834
104861,0.06014987545911298
104866,0.08860053471741282
104870,0.07739988309707907
104877,0.10348048660236303
104878,0.0679942786777947
104879,0.08485253963550372
104880,0.09680421500898084
104899,0.09474257304392705
104906,0.06366430911927214
104907,0.11501065878168572
104913,0.0959549018741697
104916,0.11105498584521045
104921,0.0979035901918988
104930,0.08723801854232467
104931,0.10127923097090828
104936,0.10217357862713818
104937,0.09628686564004471
104942,0.084857271843451
104943,0.08764750377728342
104969,0.1080762895968612
104972,0.14608707666150064
104988,0.09906331028601192
105013,0.105569883741381
105015,0.10198588033949565
105019,0.08029901512156253
105027,0.09178574652115576
105030,0.09788739204392606
105035,0.15776769435870966
105041,0.07048092770948709
105051,0.12350753644260463
105056,0.07611540052893319
105067,0.1722013726617122
105071,0.10923153863143654
105072,0.06906990383324313
105074,0.1277946376510863
105091,0.12180629640081657
105101,0.0788834813962556
105103,0.08749503094498955
105134,0.09784918439266393
105139,0.09663667551948928
105142,0.1279811618517077
105146,0.0992505678653384
105163,0.09397379983525041
105168,0.11937705966755091
105172,0.057252951636624964
105176,0.12500300447009313
105195,0.08890734973778701
105196,0.1395614381560932
105197,0.06729401752962241
105203,0.09167597678332559
105223,0.10015312916224905
105227,0.09399859019022357
105228,0.0669603916005437
105230,0.10954518176310817
105231,0.12669440661928957
105239,0.08514950192825922
105242,0.102973245032523
105244,0.0885088157833135
105245,0.11426971505555052
105248,0.0590680649827033
105249,0.09027299104210831
105266,0.12537915982031542
105271,0.12327552424105379
105276,0.11672889920363044
105282,0.11126410924019303
105292,0.08246779198898022
105297,0.053596720309563986
105332,0.1261022245251582
105333,0.07994254013101344
105343,0.07077905900355363
105344,0.057767871599124186
105345,0.11951928265437793
105357,0.09795672230266064
105359,0.08959284815887271
105366,0.08143484425141786
105367,0.0993471057727435
105370,0.04917164453387709
105377,0.09690172172906698
105390,0.08674060390070583
105399,0.06973715089288851
105403,0.08488316398042212
105404,0.08642616503697428
105414,0.07941974949519687
105417,0.09031956909378988
105425,0.14200847330658842
105452,0.07845296417336095
105454,0.10370453025224315
105456,0.11652221797626343
105470,0.10884640949776656
105471,0.06377326420127581
105483,0.08325609973880725
105493,0.11466305061689297
105508,0.13090204434713393
105514,0.11070279452733504
105515,0.06052359148215938
105528,0.1371613246926162
105529,0.07666273005064835
105531,0.0771242110845283
105532,0.08170053279568615
105558,0.05589560197991884
105574,0.09669028393618302
105578,0.06566619770621411
105584,0.1459377286902383
105595,0.11719528133628404
105617,0.10440009531339009
105618,0.0866883154963335
105621,0.08317191726359653
105625,0.08760091003292071
105629,0.09079009194955591
105630,0.07204480306129123
105634,0.06687724949735112
105635,0.10436902944214599
105641,0.1054447738923804
105647,0.10590676056272605
105648,0.08545793552607645
105655,0.06858660470760389
105657,0.07205329482295031
105672,0.1113678956286515
105678,0.09195363676473417
105682,0.07684864258453128
105691,0.09961908343767285
105692,0.08878675576518202
105706,0.13041364432736025
105712,0.10639908799949187
105720,0.09476570417307957
105734,0.08419639510664338
105735,0.09780696184679197
105736,0.09101983606787745
105737,0.06978438778131786
105738,0.13471892770381835
105740,0.11586533278502083
105744,0.05868307662619213
105747,0.10654511549131192
105749,0.10901433130640081
105754,0.09673200516493809
105758,0.06646043053006812
105760,0.09414457819915756
105767,0.08778267170129335
105784,0.11324269618058894
105791,0.09262894576524713
105802,0.0858395411465057
105807,0.13263385157160895
105809,0.07800246422065672
105816,0.10383753805283899
105817,0.05904557368461814
105824,0.13432390174939032
105832,0.10195801439602906
105856,0.07723195457941728
105865,0.08707078841316589
105899,0.07996993834692753
105906,0.05830189853118213
105916,0.09551492335815018
105923,0.11517387027843518
105937,0.09393040655598811
105965,0.06904924353306013
105966,0.08671723556619951
105968,0.07231169616107953
105973,0.08696249826511684
105976,0.1094101341419943
105978,0.06545100078982319
105979,0.07790381755307381
105991,0.10133736079691566
105998,0.08733092595861333
105999,0.0965136512643047
106000,0.10558691002353589
106001,0.10775223848045634
106010,0.08568779466918153
106011,0.09564893926670195
106013,0.11989127072006547
106015,0.08390268922884797
106026,0.06850305474038786
106032,0.07321665652073273
106035,0.09716708551260245
106040,0.0909841826955538
106041,0.12847966347379564
106044,0.06410335288730007
106053,0.09999707913382645
106054,0.07129430650611296
106065,0.12618852813161824
106081,0.08182097333726329
106083,0.08787311426332153
106087,0.09700650820013942
106090,0.09893263766731161
106101,0.05259765391528929
106102,0.12510171598403827
106109,0.07834133850526435
106116,0.07628810135059123
106150,0.07779537642669498
106155,0.16077480472746536
106166,0.09006787005439792
106176,0.08807418917024491
106189,0.07156576520245575
106199,0.1277094318191848
106205,0.09165829376908394
106206,0.08382953418424312
106211,0.08486882326990818
106214,0.0651746543900318
106216,0.09305202051974694
106217,0.09747510443136732
106225,0.08148146390138533
106249,0.07264638887305831
106256,0.080016528197595
106258,0.07853913636713447
106261,0.10287220324863729
106262,0.1164551953434497
106264,0.06257872890159415
106271,0.11152255114627031
106276,0.08472267103771661
106277,0.09420766881209139
106286,0.11209003080103092
106293,0.06721004030696191
106295,0.07508324671321784
106296,0.10333347219092037
106297,0.1264017175316309
106298,0.09420237682039075
106311,0.0797210070741849
106314,0.11557080800078913
106320,0.124624613857673
106334,0.10594868114099878
106346,0.07481426087962369
106347,0.07990686553118398
106349,0.08871275717643896
106354,0.11145170747339246
106360,0.056594327546456616
106373,0.08966199863943604
106377,0.07523589250874069
106386,0.10761304375981282
106387,0.10733002352154038
106391,0.05614680580389785
106401,0.12459648479499108
106411,0.12077516425707198
106413,0.11743065804991867
106426,0.10178734387241299
106427,0.07960887358572923
106428,0.14411962170893106
106434,0.09612360863632842
106438,0.09811535054705191
106440,0.10105805229228074
106441,0.0652591320416204
106452,0.11883014546614643
106453,0.08169269761495593
106454,0.09047024767695
106457,0.09853341717317884
106484,0.07567013784886915
106488,0.15182791491954553
106491,0.09002592126786953
106514,0.09014191241565207
106527,0.09687967061715466
106528,0.0759766227138277
106529,0.05398641473191715
106534,0.12034495370031648
106550,0.11094629158819287
106577,0.08224909386072822
106585,0.13007917753053733
106590,0.06278723873315809
106607,0.07935252185656833
106610,0.10622346453346308
106611,0.10019398898204096
106612,0.11902415142820413
106624,0.07077629272278785
106631,0.07554126006235563
106647,0.17579311146654966
106660,0.12842524243539793
106674,0.08707207329498365
106687,0.07440607325592437
106712,0.09261730205541287
106713,0.08079693016287537
106717,0.08358693893554758
106720,0.10019961417371202
106721,0.09799713035674266
106724,0.09326243500276954
106735,0.11039072098862018
106739,0.07928740432113843
106740,0.08498912627077232
106754,0.07640512708243184
106760,0.14858496652027725
106761,0.10674159399877019
106784,0.09608821688760875
106787,0.087543010244576
106797,0.07807792021097285
106798,0.07794169765053906
106802,0.12597054922353457
106803,0.107105628010958
106804,0.15671255666792608
106805,0.08036206781064861
106810,0.13196110954602971
106812,0.09932826842813701
106813,0.06692102439319428
106817,0.07115089028339684
106822,0.0976504921277392
106823,0.08550105508272454
106827,0.06944204242472408
106841,0.07466084569601607
106851,0.08581883905283531
106852,0.09877256180163804
106853,0.14787005174371357
106854,0.15412803556374197
106861,0.09953356328218496
106873,0.1206519412998017
106877,0.07564694045924136
106878,0.08544650271459404
106881,0.10574255269635771
106900,0.08085408886893064
106906,0.07501680116994298
106907,0.08412464802716879
106914,0.10018275340685867
106916,0.08773185718745126
106924,0.07256331088017297
106931,0.08353873248629058
106936,0.1086860926360548
106937,0.0801910579822608
106938,0.0840658130523184
106939,0.1119209304622505
106943,0.07238947462379985
106944,0.07799337249419593
106967,0.11096752571361583
106980,0.09478392409737739
106986,0.0675050657020334
106987,0.08674330345137546
106990,0.06757227920675075
107013,0.05666562373711746
107023,0.09693837110147557
107033,0.06557545632862793
107037,0.10291019362855924
107048,0.10078919815082187
107071,0.10969710882131348
107081,0.06293706082306734
107113,0.08830914490258891
107130,0.06658810173917533
107131,0.08882205705964484
107145,0.09361897473372886
107156,0.0969141604994351
107219,0.07735015668688623
107222,0.11750364470585087
107223,0.19520602901545997
107232,0.12889784349464153
107245,0.10129429946766508
107246,0.06010888075841443
107247,0.06650045636248043
107256,0.07561107986351921
107259,0.07252905294936181
107260,0.04992994256850436
107279,0.1381079240670658
107280,0.07151905000447599
107281,0.0993924540658006
107285,0.09284751401578432
107329,0.11275393242006405
107337,0.0768188904430817
107349,0.07833694288458337
107350,0.09480961926338835
107351,0.06318493213809538
107359,0.1468141673560999
107391,0.10246444703609146
107394,0.1150803973849122
107395,0.06374626386767686
107406,0.11466045373261435
107416,0.11146788107514745
107417,0.08211953536866519
107418,0.07482344075083827
107419,0.07890541526292999
107444,0.08810511251608535
107445,0.10311180162547647
107446,0.0984889507842258
107460,0.09905377693631963
107470,0.10445470437389864
107475,0.07907472197094358
107520,0.08935067182106968
107526,0.09724474438455172
107527,0.06324008263009251
107530,0.07113339408250134
107532,0.13787741989332372
107534,0.1184041882948322
107535,0.08697329160495663
107554,0.11305530254414006
107556,0.08943084747051015
107559,0.09589218346121106
107561,0.06210911840277365
107564,0.07986855135497971
107566,0.09816795663098593
107571,0.083374184086598
107590,0.10516549880856157
107602,0.09760960579364641
107625,0.12271207489023826
107626,0.13493159979481034
107635,0.08297230188537175
107636,0.07933647807504125
107645,0.10302063085014063
107652,0.11755368196396546
107655,0.06412224333377348
107668,0.06895730382116723
107670,0.07378452236647189
107677,0.05957651539846524
107680,0.11074020278187553
107683,0.08626326455170401
107684,0.0758534306544569
107691,0.08970253169964956
107692,0.1138382843224855
107703,0.12418629980921418
107709,0.06528942421189789
107710,0.07595694808676459
107721,0.09930512979346409
107725,0.12040188542284515
107727,0.13053126888432925
107739,0.09289895785458872
107740,0.10683939785836959
107741,0.09886207505835735
107747,0.07230567652650516
107765,0.1393540490858908
107768,0.07033235835778172
107775,0.09228159895312822
107782,0.11703964666099193
107790,0.07549566175062689
107801,0.08972625729836348
107807,0.06378029547741183
107811,0.114195243835671
107817,0.13111506799599204
107826,0.0841902840968403
107838,0.09870949697970029
107839,0.08351624996943574
107843,0.07973024872844624
107847,0.06802034704995873
107849,0.1032765472752334
107850,0.09351171294651453
107867,0.11445354248466022
107871,0.10179679239582277
107908,0.09106092615095973
107913,0.1257216344876229
107927,0.10604800319989163
107931,0.05589531839953659
107955,0.05945604299898241
107962,0.0938840188911254
107977,0.08023890097440525
107978,0.08909339157006008
107993,0.07683913448171861
108010,0.08012159934524132
108016,0.11143236476422838
108018,0.13182530377472065
108027,0.11056836852897928
108045,0.09974307702274515
108069,0.12517173684578245
108082,0.09715689383982677
108089,0.09353155562212215
108092,0.08435046922994348
108106,0.07528720340790969
108112,0.09393054434619746
108120,0.12087284386452722
108122,0.15609760911446005
108135,0.12570388151669848
108170,0.08084717808970464
108171,0.09382756503865045
108177,0.06517841463656596
108180,0.11193698587561726
108183,0.08612866559296423
108184,0.067119404016243
108185,0.09375574637460561
108192,0.09836504896458216
108195,0.10860385343533026
108196,0.12511139309424496
108218,0.07813118726281391
108219,0.13129814606115162
108243,0.10842581216765189
108249,0.06593028942775729
108251,0.051781641807676505
108274,0.07381262686278836
